"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution and regional information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 September 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: All Selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Definition: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School Number,School Name,Telephone,Fax,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban Area,School Type,Definition,Authority,Donations,Gender of Students,Territorial Authority,Regional Council,Ministry of Education Local Office,Education Region,General Electorate,Māori Electorate,Area Unit,Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Isolation Index,Decile,Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International
3103,TKKM o Hurungaterangi,07 345 9184,07 345 9384,admin@hurunga.school.nz,Oriana Lemon,,114 Sunset Road,Mangakakahi,Rotorua,P O Box 5063,Rotorua West,Rotorua,3044,Main Urban Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Rotorua District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Rotorua,Waiariki,Fordlands,Area Outside Ward,,,-38.138376,176.225980,0.30,,90,0,89,0,1,0,0,0
3104,TKKM o Te Kotuku,09 832 2911,09 832 2912,tari@tekotuku.school.nz,Marama Turei (Acting),,92 Simpson Road,Ranui,Auckland,P O Box 21621,Henderson,Waitakere,650,Main Urban Area,Full Primary,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Henderson-Massey,Auckland Region,Auckland,Auckland,Te Atatu,Te Tai Tokerau,Sturges North,Waitakere Ward,,,-36.875379,174.597570,0.28,,149,1,148,0,0,0,0,0
3106,TKKM o Whangaroa,09 405 0203,09 405 0808,tari@whangaroakkm.co.nz,Te Maiatanga Edwards,,2209 Wainui Road,Matauri Bay,Northland,2209 Wainui Road RD 1,,Kaeo,478,Rural Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Far North District,Northland Region,Whangarei,Tai Tokerau,Northland,Te Tai Tokerau,Mangapa-Matauri Bay,Bay of Islands-Whangaroa Ward,99197,Whangaroa Kāhui Ako,-35.041691,173.895554,2.26,,63,0,62,1,0,0,0,0
3107,TKKM o Te Ara Hou,06 843 4600,06 843 4680,,Wi Pohatu,,22 Wycliffe Street,Onekawa,Napier,22 Wycliffe Street,Onekawa,Napier,4110,Main Urban Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Napier City,Hawke's Bay Region,Napier,Hawke's Bay/Tairawhiti,Napier,Ikaroa-Rawhiti,Onekawa South,Nelson Park Ward,,,-39.509898,176.891879,0.10,,257,1,255,1,0,0,0,0
3113,Te Wharekura o Manurewa,09 266 0158,,tari@twmanurewa.school.nz,Maahia Nathan,https://www.tewharekuraomanurewa.school.nz/,81 Finlayson Avenue,Clendon Park,Auckland,P O Box 88146,Clendon,Auckland,2242,Main Urban Area,Secondary (Year 9-15),Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Manurewa,Auckland Region,Auckland,Auckland,Manurewa,Tamaki Makaurau,Clendon North,Manurewa-Papakura Ward,,,-37.024420,174.857340,0.19,,50,0,50,0,0,0,0,0
3114,TKKM o Pukemiro,09 408 4858,,accounts@pukemirokura.school.nz,Mere Snowden (Acting),http://www.pukemirokura.school.nz/,14 Norman Senn Ave,,Kaitaia,P O Box 63,,Kaitaia,441,Minor Urban Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Far North District,Northland Region,Whangarei,Tai Tokerau,Northland,Te Tai Tokerau,Kaitaia West,Te Hiku Ward,,,-35.123178,173.259189,2.56,,144,0,143,0,0,0,1,0
3115,Te Wharekura o Te Rau Aroha,07 887 3550,07 887 3551,terauaroha@xtra.co.nz,Mokoro Gillett,,5453 State Highway 27,,Waitoa,P O Box 393,,Matamata,3440,Rural Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Matamata-Piako District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Waihou-Walton,Te Aroha Ward,,,-37.668709,175.675173,0.69,,146,0,144,1,0,0,1,0
3117,Te Kura Kaupapa Māori o Hokianga,09 405 8427,09 405 8426,admin@kurahokianga.co.nz,Michelle Sarich,,68 Koutu Point Road,,Opononi,68 Koutu Point Road,Opononi,Kaikohe,473,Rural Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Far North District,Northland Region,Whangarei,Tai Tokerau,Northland,Te Tai Tokerau,Hokianga South,Kaikohe-Hokianga Ward,,,-35.473084,173.406341,2.65,,148,3,145,0,0,0,0,0
3118,Te Kura Kaupapa Maori o Taumarunui,07 896 7812,07 896 7813,tari@tkkmtaumarunui.school.nz,Koha ROGERS,,35 Makere Street,,Taumarunui,P O Box 419,,Taumarunui,3946,Minor Urban Area,Full Primary,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Ruapehu District,Manawatu-Wanganui Region,Hamilton,Waikato,Rangitikei,Te Tai Hauauru,Taumarunui Central,Taumarunui Ward,99201,Taumarunui Kāhui Ako,-38.887056,175.295105,2.46,,51,0,51,0,0,0,0,0
3119,TKKM o Kawakawa mai Tawhiti,06 864 4616,06 864 4617,tari@kkmt.school.nz,Campbell Dewes,,22 Wharf Road,,Hicks Bay,P O Box 22009,,Te Araroa,4054,Rural Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Gisborne District,Gisborne Region,Napier,Hawke's Bay/Tairawhiti,East Coast,Ikaroa-Rawhiti,East Cape,Matakaoa-Waiapu Ward,99162,Te Kāhui Ako o Ngā Kura Kaupapa Māori o Ngāti Porou,-37.591403,178.291791,3.94,,134,0,134,0,0,0,0,0
3180,Appleby School,03 544 2898,,admin@appleby.school.nz,Justin Neal,http://www.appleby.school.nz,19 Moutere Highway,,Tasman,19 Moutere Highway RD 1,,Richmond,7081,Rural Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Wai-Iti,Moutere-Waimea Ward,99142,Waimea Community of Learning,-41.306922,173.119986,0.46,,99,76,20,0,2,1,0,0
3181,Auckland Point School,03 548 7970,03 548 7973,office@aps.school.nz,Sonya Hockley,http://www.aps.school.nz,111 Haven Road,,Nelson,111 Haven Road,,Nelson,7010,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Britannia,Area Outside Ward,99005,Nelson City Community of Learning,-41.268292,173.277868,0.03,,107,58,27,10,4,2,2,4
3182,Birchwood School,03 547 3028,03 547 3026,admin@birchwood.school.nz,Camilla Brotherton (Acting),http://www.birchwood.school.nz,15 Durham Street,Stoke,Nelson,15 Durham Street,Stoke,Nelson,7011,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Langbein,Area Outside Ward,99042,Te Kāhui Ako o Omaio ki Tahunanui,-41.306739,173.224448,0.22,,247,171,40,14,17,5,0,0
3183,Brightwater School,03 542 3666,03 542 3640,office@brightwater.school.nz,Glenda Earle,http://www.brightwater.school.nz/,106 Ellis Street,,Brightwater,106 Ellis Street,,Brightwater,7022,Minor Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Brightwater,Moutere-Waimea Ward,99142,Waimea Community of Learning,-41.379140,173.112957,0.48,,262,211,33,8,5,4,1,0
3184,Broadgreen Intermediate,03 547 7131,03 547 2959,broadgreen@broadgreen.school.nz,Peter Mitchener,http://www.broadgreen.school.nz,193 Nayland Road,Stoke,Nelson,193 Nayland Road,Stoke,Nelson,7011,Main Urban Area,Intermediate,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Nayland,Area Outside Ward,99042,Te Kāhui Ako o Omaio ki Tahunanui,-41.306113,173.232856,0.20,,561,394,99,21,29,17,1,0
3185,Brooklyn School (Motueka),03 528 9330,03 528 9574,office@brooklyn.school.nz,Christopher Kemp,http://www.brooklyn.school.nz,Umukuri Road,Brooklyn,Motueka,256 Umukuri Road RD 3,,Motueka,7198,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Motueka Outer,Motueka Ward,99115,Motueka Community of Learning,-41.095070,172.971174,0.78,,125,91,29,3,2,0,0,0
3186,Canvastown School,03 574 2103,03 574 2130,office@canvastown.school.nz,Pip Grey,,Main Road,,Canvastown,5044 State Highway 6 RD 1,,Havelock,7178,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Marlborough District,Marlborough Region,Nelson,Nelson/Marlborough/West Coast,Kaikoura,Te Tai Tonga,Marlborough Sounds Terrestrial,Marlborough Sounds Ward,,,-41.288827,173.668124,1.08,,37,30,4,1,2,0,0,0
3187,Clifton Terrace School,03 545 0532,03 545 0148,office@cliftontce.school.nz,Robert Wemyss,http://www.cliftontce.school.nz,888 Atawhai Drive,,Nelson,888 Atawhai Drive,Marybank,Nelson,7010,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Clifton,Area Outside Ward,99005,Nelson City Community of Learning,-41.224653,173.322845,0.15,,291,234,25,3,17,7,5,0
3188,Dovedale School,03 543 3878,03 543 3875,office@dovedale.school.nz,Sonia Gianelly,,1220 Dovedale Road,,Tasman,1220 Dovedale Road RD 2,,Wakefield,7096,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Wai-Iti,Moutere-Waimea Ward,99115,Motueka Community of Learning,-41.287343,172.894626,0.86,,28,25,2,1,0,0,0,0
3189,Enner Glynn School,03 547 7480,03 547 2859,secretary@ennerglynn.school.nz,Jillian  Porter (Acting),http://www.ennerglynn.school.nz,10 The Ridgeway,Stoke,Nelson,10 The Ridgeway,Enner Glynn,Nelson,7011,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Enner Glynn,Area Outside Ward,99042,Te Kāhui Ako o Omaio ki Tahunanui,-41.305570,173.253976,0.13,,361,278,37,4,25,16,1,0
3192,Granity School,03 782 8109,,office@granity.school.nz,Gemma Rout,,83 Torea Street,,Granity,83 Torea Street,,Granity,7823,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Buller District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Granity,Seddon Ward,99007,Buller Community of Learning,-41.630018,171.852480,4.13,,36,16,16,2,0,2,0,0
3193,Hampden Street School,03 548 1825,,office@hampdenstreet.school.nz,Don Maclean,http://www.hampdenstreet.school.nz,250 Hampden Street,,Nelson,250 Hampden Street,Nelson South,Nelson,7010,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Grampians,Area Outside Ward,99005,Nelson City Community of Learning,-41.284804,173.277316,0.05,,451,325,59,7,45,9,6,0
3194,Henley School (Nelson),03 544 8904,03 544 3904,office@henley.school.nz,Natalie Doty (Acting),http://www.henley.school.nz,56A William Street,,Richmond,56A William Street,Richmond,Nelson,7020,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Richmond East,Richmond Ward,99142,Waimea Community of Learning,-41.341242,173.195159,0.31,,523,368,62,7,51,12,23,0
3195,Hira School,03 545 0942,03 545 0946,office.hira@hira.school.nz,Nic Moynihan,http://www.hira.school.nz,800 State Highway 6,,Nelson,800 Hira Road RD 1,,Nelson,7071,Rural Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Whangamoa,Area Outside Ward,99005,Nelson City Community of Learning,-41.216183,173.394417,0.31,,66,50,13,1,2,0,0,0
3196,Hope School,03 544 8427,,office@hope.school.nz,Kathrine Mytton,http://www.hope.school.nz,316 Paton Road,,Hope,316 Paton Road RD 1,,Richmond,7081,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Ranzau,Richmond Ward,99142,Waimea Community of Learning,-41.369201,173.145106,0.44,,93,74,6,1,5,1,4,2
3199,Lake Rotoiti School,03 521 1830,,office@lakerotoiti.school.nz,Mike Allen,http://lakerotoiti.school.nz,State Highway 63,,Nelson,State Highway 63 RD 2,,Nelson,7072,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Lake Rotoroa,Lakes-Murchison Ward,99005,Nelson City Community of Learning,-41.801592,172.851580,1.80,,19,17,2,0,0,0,0,0
3200,Lower Moutere School,03 526 7775,03 526 7082,office@lowermoutere.school.nz,Christopher Bascand,http://www.lowermoutere.school.nz,8 School Road,,Lower Moutere,8 School Road RD 2,,Upper Moutere,7175,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Motueka Outer,Motueka Ward,99115,Motueka Community of Learning,-41.154344,172.995271,0.65,,243,165,56,6,6,5,5,0
3201,Mahana School,03 543 2887,03 543 2887,office@mahana.school.nz,Paul Shand,http://www.mahana.school.nz,15 Mahana School Road,,Mahana,15 Mahana School Road RD 1,,Upper Moutere,7173,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Wai-Iti,Moutere-Waimea Ward,99115,Motueka Community of Learning,-41.266350,173.044234,0.59,,73,65,4,1,1,2,0,0
3202,Maitai School,03 548 0281,,office@maitai.school.nz,Jenny Milne,http://www.maitai.school.nz,93 Tasman Street,,Nelson,93 Tasman Street,,Nelson,7010,Main Urban Area,Special School,School for pupils with intellectual impairments,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Atmore,Area Outside Ward,99042,Te Kāhui Ako o Omaio ki Tahunanui,-41.273325,173.291893,0.02,,49,31,12,2,2,0,2,0
3203,Mapua School,03 540 2806,,admin@mapua.school.nz,Sharon Prestidge,http://www.mapuaschool.wordpress.com,4 Stafford Drive,,Mapua,4 Stafford Drive,,Mapua,7005,Minor Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Mapua,Moutere-Waimea Ward,99115,Motueka Community of Learning,-41.246728,173.090942,0.56,,262,233,15,0,3,9,2,0
3204,Maruia School,03 523 8860,,principal@maruia.school.nz,Alex Wilson,,State Highway 65,,Maruia,P O Box 26,,Maruia,7062,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Buller District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Maruia,Inangahua Ward,99023,TOSI Area Schools Community of Learning,-42.187481,172.220716,3.43,,17,11,3,0,3,0,0,0
3206,Motueka South School,03 528 7533,03 528 7584,admin@motuekasouth.school.nz,Lauretta Haskell (Acting),http://www.motuekasouth.school.nz,Courtney Street,,Motueka,P O Box 359,,Motueka,7143,Minor Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Motueka West,Motueka Ward,99115,Motueka Community of Learning,-41.127726,173.008469,0.64,,226,153,30,11,24,3,5,0
3207,Motupipi School,03 525 9986,03 525 8842,office@motupipi.school.nz,Rachel Evans,http://motupipischool.co.nz,435 Abel Tasman Drive,Motupipi,Takaka,435 Abel Tasman Drive RD 1,,Takaka,7183,Rural Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Golden Bay,Golden Bay Ward,99054,Kāhui Ako ki Mohua,-40.852913,172.851265,1.90,,77,71,3,0,1,1,1,0
3208,Nayland Primary School,03 547 7399,03 547 7537,office@naylandprimary.school.nz,Nick Raynor,http://www.naylandprimary.school.nz,225 Nayland Road,Stoke,Nelson,225 Nayland Road,Stoke,Nelson,7011,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Langbein,Area Outside Ward,99042,Te Kāhui Ako o Omaio ki Tahunanui,-41.307038,173.231984,0.20,,385,236,94,12,29,14,0,0
3209,Nelson Central School,03 548 4972,,secretary@nelsoncentral.school.nz,Philippa Wells,http://www.nelsoncentral.school.nz,Nile Street,,Nelson,70 Nile Street,,Nelson,7010,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Bronte,Area Outside Ward,99005,Nelson City Community of Learning,-41.277564,173.289190,0.05,,383,258,39,11,50,8,13,4
3210,Nelson Intermediate,03 548 9572,03 548 9550,admin@nelsonintermediate.school.nz,Diane Webb,http://www.nelsonintermediate.school.nz,112 Tipahi Street,,Nelson,112 Tipahi Street,Nelson South,Nelson,7010,Main Urban Area,Intermediate,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Broads,Area Outside Ward,99005,Nelson City Community of Learning,-41.289280,173.267367,0.09,,443,263,64,16,80,8,8,4
3212,Ngatimoti School,03 526 8842,03 526 8872,office@ngatimoti.school.nz,Alison Turner,http://www.ngatimoti.school.nz,4 Greenhill Road,,Motueka,4 Greenhill Road RD 1,,Motueka,7196,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Motueka Outer,Moutere-Waimea Ward,99115,Motueka Community of Learning,-41.202591,172.875575,0.86,,83,69,11,2,0,0,1,0
3213,Parklands School (Motueka),03 528 8978,03 528 8972,info@parklands.school.nz,Andrea Smith,http://www.parklands.school.nz/,Pah Street,,Motueka,P O Box 403,,Motueka,7143,Minor Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Motueka West,Motueka Ward,99115,Motueka Community of Learning,-41.110341,173.009272,0.66,,219,71,110,9,22,7,0,0
3214,Ranzau School,03 544 7083,03 544 7083,office@ranzau.school.nz,David Sampson,http://www.ranzau.school.nz,111 Ranzau Road,,Hope,111 Ranzau Road,Hope,Nelson,7020,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Hope,Richmond Ward,99142,Waimea Community of Learning,-41.348834,173.148589,0.41,,128,98,16,4,4,4,2,0
3216,Richmond School (Nelson),03 544 8959,,school@richmondprimary.school.nz,Timothy Brenton,http://www.richmondprimary.school.nz,14 Cambridge Street,Richmond,Nelson,14 Cambridge Street,Richmond,Nelson,7020,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Richmond West,Richmond Ward,99142,Waimea Community of Learning,-41.339480,173.182011,0.32,,519,352,85,18,40,20,4,0
3217,Riwaka School,03 528 9376,03 528 9376,office@riwaka.school.nz,Adele Lidgard,http://www.riwaka.school.nz,School Road,,Riwaka,20 School Road RD 3,Riwaka,Motueka,7198,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Riwaka,Motueka Ward,99115,Motueka Community of Learning,-41.076405,172.999162,0.76,,180,125,38,6,4,5,2,0
3219,Sacred Heart School (Reefton),03 732 8645,03 732 8791,office@shsreefton.school.nz,Tony Webb,http://shsreefton.school.nz,Walsh Street,,Reefton,31 Walsh Street,,Reefton,7830,Minor Urban Area,Full Primary,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Buller District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Reefton,Inangahua Ward,99023,TOSI Area Schools Community of Learning,-42.117611,171.867433,3.25,,29,23,3,0,3,0,0,0
3220,St Canice's School (Westport),03 789 7467,03 789 7466,secretary@stcanices.school.nz,Leah Marris,http://www.stcanices.school.nz,24 A Brougham Street,,Westport,24A Brougham Street,,Westport,7825,Minor Urban Area,Full Primary,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Buller District,West Coast Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Westport Urban,Westport Ward,99007,Buller Community of Learning,-41.754884,171.605557,3.59,,140,104,19,5,9,3,0,0
3221,St Joseph's School (Nelson),03 548 4050,03 548 4013,office@stjosephsnelson.school.nz,Liz George (Acting),http://www.stjosephsnelson.school.nz,1/18 Manuka Street,,Nelson,1/18 Manuka Street,,Nelson,7010,Main Urban Area,Full Primary,Not Applicable,State : Integrated,Donations may be requested,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Bronte,Area Outside Ward,99005,Nelson City Community of Learning,-41.278585,173.287786,0.03,,386,244,33,24,71,11,3,0
3222,St Peter Chanel School (Motueka),03 528 7366,,office@spcmotueka.school.nz,Margaret Campbell-McCauley,http://www.spcmotueka.school.nz,423 High Street,,Motueka,423 High Street,,Motueka,7120,Minor Urban Area,Full Primary,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Motueka East,Motueka Ward,99115,Motueka Community of Learning,-41.126308,173.010998,0.64,,57,27,15,0,15,0,0,0
3223,Stoke School,03 547 7582,03 547 7482,principal@stoke.school.nz,Sarah Davies,http://www.stoke.school.nz,601 Main Road,Stoke,Nelson,P O Box 2073,Stoke,Nelson,7041,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Isel Park,Area Outside Ward,99042,Te Kāhui Ako o Omaio ki Tahunanui,-41.316379,173.230619,0.21,,202,106,53,19,17,3,4,0
3224,Tahunanui School,03 548 6167,03 548 6761,admin@tahunanui.school.nz,Barbara Bowen,http://www.tahunanui.school.nz,69 Muritai Street,Tahunanui,Nelson,69 Muritai Street,Tahunanui,Nelson,7011,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Nelson City,Nelson Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Tahunanui,Area Outside Ward,99042,Te Kāhui Ako o Omaio ki Tahunanui,-41.286722,173.245319,0.15,,272,157,69,13,17,12,4,0
3225,Central Takaka School,03 525 9200,03 525 9200,office@centraltakaka.school.nz,Stephen McLean,http://www.centraltakaka.school.nz,44 Central Takaka Road,,Takaka,44 Central Takaka Road RD 1,,Takaka,7183,Minor Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Takaka,Golden Bay Ward,99054,Kāhui Ako ki Mohua,-40.879847,172.820968,1.78,,46,39,1,0,3,0,3,0
3226,Takaka Primary School,03 525 9035,03 525 8751,postie@takakaprimary.school.nz,Corinne Rowe,http://www.takakaprimary.school.nz,9 Wadsworth Street,,Takaka,9 Wadsworth Street,,Takaka,7110,Minor Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Takaka,Golden Bay Ward,99054,Kāhui Ako ki Mohua,-40.845511,172.809545,1.87,,142,103,27,2,9,0,1,0
3228,Tasman School,03 526 6818,,office@tasman.school.nz,Rob Boomer,http://www.tasman.school.nz,417 Aporo Road,,Tasman,417 Aporo Road RD 1,,Upper Moutere,7173,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,West Coast-Tasman,Te Tai Tonga,Motueka Outer,Moutere-Waimea Ward,99115,Motueka Community of Learning,-41.188687,173.049043,0.61,,117,104,10,1,1,0,1,0
